물품코드,물품명,usage_qty,usage_value,unit_price,transactions,value_share,cumulative_share,abc_class,ved_class,rank
W644903621,중외헤파린주(제이더블유중외제약(주))-5mL/병,3.6100000000000003,0.0,,16,9.773014379768051e-09,0.999998165394048,C,,12763
W653102771,큐프린주(노르에피네프린타르타르산염수화물)_(20mg/10mL)((주)비씨월드제약)-10mL/앰플,3.6,0.0,,3,9.745942317774234e-09,0.9999981751399902,C,,12764
W671700482,박테로신연고(무피로신)(수출명: KM MUPIROCIN Oint)_(10g/500g)(주식회사제뉴원사이언스)-500g/통,3.3000000000000003,0.0,,10,8.933780457959714e-09,0.9999981840737707,C,,12765
WMD0407142,BCG(결핵),3.25,0.0,,13,8.798420147990627e-09,0.9999981928721908,C,,12766
USE0002294,어린이수첩,3.0,0.0,,2,8.121618598145194e-09,0.9999982009938094,C,,12767
WA15600200,후시나연고(대화제약)-1g,3.0,0.0,,3,8.121618598145194e-09,0.999998209115428,C,,12768
USE0002370,안전란셋,3.0,0.0,,2,8.121618598145194e-09,0.9999982172370466,C,,12769
USE0002055,비접촉식체온계,3.0,0.0,,1,8.121618598145194e-09,0.9999982253586652,C,,12770
WA21451681,레복사신정(레보플록사신수화물)_(0.1g/1정)(한미약품(주))-1정,3.0,0.0,,1,8.121618598145194e-09,0.9999982334802838,C,,12771
WA21452791,하티손로션1%(한미약품)-1g,3.0,0.0,,2,8.121618598145194e-09,0.9999982416019024,C,,12772
WA11640342,이노엔염산도파민프리믹스160mg주_(500mL)(에이치케이이노엔(주))-500mL/백,3.0,0.0,,3,8.121618598145194e-09,0.999998249723521,C,,12773
W647302780,클리마졸질정(클로트리마졸)(01g/1정)(에이치엘비제약(주))-1정,3.0,0.0,,1,8.121618598145194e-09,0.9999982578451396,C,,12774
W647400131,코박스건조살무사항독소주(건조살무사항독소)_(6000unit/1병)((주)한국백신)-1병,3.0,0.0,,3,8.121618598145194e-09,0.9999982659667582,C,,12775
W647400361,코박스플루4가PF주(프리필드시린지)(인플루엔자분할백신)(05mL)((주)한국백신)-0.5mL/관,3.0,0.0,,1,8.121618598145194e-09,0.9999982740883768,C,,12776
W645100892,대한젖산나트륨염화나트륨포도당주사액(1-2-3)(대한약품공업(주))-500mL/백,3.0,0.0,,3,8.121618598145194e-09,0.9999982822099954,C,,12777
W645100922,대한포도당주사액(10%) 500밀리리터(대한약품공업(주))-500mL/백,3.0,0.0,,3,8.121618598145194e-09,0.999998290331614,C,,12778
W647600642,쎄레손크림(30g)(경남제약(주))-30g/개,3.0,0.0,,1,8.121618598145194e-09,0.9999982984532326,C,,12779
USE0002625,롤밴드,3.0,0.0,,3,8.121618598145194e-09,0.9999983065748512,C,,12780
W645100272,대한5%포도당가칼륨나트륨주2호(대한약품공업(주))-1000mL/백,3.0,0.0,,3,8.121618598145194e-09,0.9999983146964698,C,,12781
W645100351,대한관류용멸균생리식염수 500밀리리터(대한약품공업(주))-500mL/병,3.0,0.0,,3,8.121618598145194e-09,0.9999983228180884,C,,12782
USE0002688,손소독 티슈(20매/캡형),3.0,0.0,,3,8.121618598145194e-09,0.999998330939707,C,,12783
W644902341,제이더블유중외제약글루콘산칼슘주사액_(2.084g/20mL)(제이더블유중외제약(주))-20mL/앰플,3.0,0.0,,3,8.121618598145194e-09,0.9999983390613256,C,,12784
USE0002782,실리콘 지퍼백(영유아),3.0,0.0,,3,8.121618598145194e-09,0.9999983471829442,C,,12785
W644802921,프레벨액0.25%(프레드니카르베이트)_(50mg/20g)(태극제약(주))-20g/병,3.0,0.0,,3,8.121618598145194e-09,0.9999983553045628,C,,12786
W648504101,"푸가신점안액(오플록사신)(수출명:SP Ofloxacin Opthtalmic solution,SHINPOONG FUGACIN Ophthalmic solution)_(15mg/5mL)(신풍제약(주))-5mL/병",3.0,0.0,,3,8.121618598145194e-09,0.9999983634261814,C,,12787
W648503321,"크라목신건조시럽(아목시실린·클라불란산칼륨(4:1))_(1.25g,0.3125g/50mL)(신풍제약(주))-50(1)mL/병",3.0,0.0,,1,8.121618598145194e-09,0.9999983715478,C,,12788
WA05050011,오큐라신안연고(삼일제약)-1g,3.0,0.0,,3,8.121618598145194e-09,0.9999983796694186,C,,12789
W644704730,유한아세트아미노펜연질캡슐325밀리그램(아세트아미노펜)(0325g/1캡슐)((주)유한양행)-1캡슐,3.0,0.0,,1,8.121618598145194e-09,0.9999983877910372,C,,12790
WA04900341,제일에피네프린주사액(제일제약)-1ml/앰플,3.0,0.0,,3,8.121618598145194e-09,0.9999983959126558,C,,12791
USE0002851,조기검진-행주.,3.0,0.0,,2,8.121618598145194e-09,0.9999984040342744,C,,12792
USE0002876,란셋,3.0,0.0,,2,8.121618598145194e-09,0.999998412155893,C,,12793
USE0003053,토구 다이나믹에어쿠션 XXL밸런스쿠션,3.0,0.0,,1,8.121618598145194e-09,0.9999984202775116,C,,12794
USE0003054,AI-IOT 어댑터(활동량계),3.0,0.0,,3,8.121618598145194e-09,0.9999984283991302,C,,12795
USE0003081,알콜솜,3.0,0.0,,3,8.121618598145194e-09,0.9999984365207488,C,,12796
USE0003283,롤링턱받이(면),3.0,0.0,,3,8.121618598145194e-09,0.9999984446423674,C,,12797
USE0003299,메디웰(구수한맛플러스),3.0,0.0,,3,8.121618598145194e-09,0.999998452763986,C,,12798
WMD0300013,성광리도카인젤리(성광제약)-1g(산정불가),3.0,0.0,,3,8.121618598145194e-09,0.9999984608856046,C,,12799
WA02700961,대한염화나트륨포도당주사액(1-2)500ml(대한약품공업)-500ml,3.0,0.0,,3,8.121618598145194e-09,0.9999984690072232,C,,12800
USE0003373,알콜솜(어르신),3.0,0.0,0.0,2,8.121618598145194e-09,0.9999984771288418,C,,12801
USE0003374,란셋(어르신),3.0,0.0,0.0,2,8.121618598145194e-09,0.9999984852504604,C,,12802
W649502291,"유니메론점안액5mL(Fluorometholone, Tetrahydrozoline)(유니메드제약(주))-5mL/병",3.0,0.0,,3,8.121618598145194e-09,0.999998493372079,C,,12803
W649104560,휴티렌투엑스정(애엽95%에탄올연조엑스(20→1))_(90mg/1정)(한국휴텍스제약(주))-1정,3.0,0.0,,1,8.121618598145194e-09,0.9999985014936976,C,,12804
WMD0325130,티티베크림 10g,3.0,0.0,,2,8.121618598145194e-09,0.9999985096153162,C,,12805
W649506981,유니알디스포점안액0.1%(히알루론산나트륨)_(0.45mg/0.45mL)(유니메드제약(주))-0.45mL/관,3.0,0.0,,1,8.121618598145194e-09,0.9999985177369348,C,,12806
WMD0325378,"오라메디 연고(BM)
",3.0,0.0,,2,8.121618598145194e-09,0.9999985258585534,C,,12807
USE0003698,알콜솜(뉴클린스왑),3.0,0.0,,3,8.121618598145194e-09,0.999998533980172,C,,12808
W698500681,이텍스암브록솔시럽(염산암브록솔)_(3g/1000mL)((주)테라젠이텍스)-1000(1)mL/병,3.0,0.0,,3,8.121618598145194e-09,0.9999985421017906,C,,12809
WMD0326103,출산축하용품,3.0,0.0,,3,8.121618598145194e-09,0.9999985502234092,C,,12810
W650700611,풀미코트터부헬러200㎍/dose(부데소니드(미분화))_(20mg/100회)(한국아스트라제네카(주))-100회/통,3.0,0.0,,1,8.121618598145194e-09,0.9999985583450278,C,,12811
USE0001408,4*4멸균거즈(20매/Box),3.0,0.0,,3,8.121618598145194e-09,0.9999985664666464,C,,12812
USE0004038,물티슈,3.0,0.0,,3,8.121618598145194e-09,0.999998574588265,C,,12813
USE0004296,아기 수첩,3.0,0.0,,3,8.121618598145194e-09,0.9999985827098836,C,,12814
WMD0326757,수유쿠션,3.0,0.0,,3,8.121618598145194e-09,0.9999985908315022,C,,12815
W643301771,안티모딕주3밀리리터(티로프라미드염산염)((주)종근당)-3mL/앰플,3.0,0.0,,2,8.121618598145194e-09,0.9999985989531208,C,,12816
USE0004623,세라밴드,3.0,0.0,,3,8.121618598145194e-09,0.9999986070747394,C,,12817
WMD0327152,폐렴구균 담백결합13가,3.0,0.0,,3,8.121618598145194e-09,0.999998615196358,C,,12818
USE0004887,AI-IoT-스트레칭밴드,3.0,0.0,,2,8.121618598145194e-09,0.9999986233179766,C,,12819
USE0005105,AI경품(망토담요),3.0,0.0,,2,8.121618598145194e-09,0.9999986314395952,C,,12820
W653103761,젝스트프리필드펜주150마이크로그램(에피네프린타르타르산염)_(0.27285mg/1펜)((주)비씨월드제약)-1펜,3.0,0.0,,3,8.121618598145194e-09,0.9999986395612138,C,,12821
WMD0327730,메피렉스보더 플렉스(7.5*7.5),3.0,0.0,,3,8.121618598145194e-09,0.9999986476828324,C,,12822
USE0005696,활동량계 스트랩(회색),3.0,0.0,,3,8.121618598145194e-09,0.999998655804451,C,,12823
USE0006400,어르신건강관리교재,3.0,0.0,,1,8.121618598145194e-09,0.9999986639260696,C,,12824
USE0006248,락토핏(최영주),3.0,0.0,,3,8.121618598145194e-09,0.9999986720476882,C,,12825
W653402831,모메트나잘스프레이(모메타손푸로에이트)(동국제약(주))-140회/통,3.0,0.0,,2,8.121618598145194e-09,0.9999986801693068,C,,12826
USE0007144,(북부권)캔버스백(돌봄),3.0,0.0,,1,8.121618598145194e-09,0.9999986882909254,C,,12827
USE0007026,(돌봄)여자용 양말(서남권),3.0,0.0,,2,8.121618598145194e-09,0.999998696412544,C,,12828
W653801731,신일겐타마이신황산염주사액(신일제약(주))-2mL/앰플,3.0,0.0,,3,8.121618598145194e-09,0.9999987045341626,C,,12829
W653702010,뮤로다제정(스트렙토키나제·스트렙토도르나제)(삼남제약(주))-1정,3.0,0.0,,1,8.121618598145194e-09,0.9999987126557812,C,,12830
USE0007161,무릎보호대S(최영주),3.0,0.0,,2,8.121618598145194e-09,0.9999987207773998,C,,12831
WMD0328474,(비급여)태극아즈렌에스크림(태극제약)-g/튜브,3.0,0.0,,2,8.121618598145194e-09,0.9999987288990184,C,,12832
W654301251,베스톱크림(프레드니카르베이트)_(37.5mg/15g)(오스틴제약(주))-15g/개,3.0,0.0,,2,8.121618598145194e-09,0.999998737020637,C,,12833
W057200142,라미실크림1%(테르비나핀염산염)_(0.3g/30g)(지피테라퓨틱스코리아주식회사)-30g/개,3.0,0.0,,2,8.121618598145194e-09,0.9999987451422556,C,,12834
OB0038000,오적산연조엑스,3.0,0.0,,1,8.121618598145194e-09,0.9999987532638742,C,,12835
W655700351,아크리프크림0005%(트리파로텐)(375mg/75g)(갈더마코리아(주))-75g/병,3.0,0.0,,2,8.121618598145194e-09,0.9999987613854928,C,,12836
W665503021,유니온암브록솔주(염산암브록솔)(한국유니온제약(주))-2mL/앰플,3.0,0.0,,3,8.121618598145194e-09,0.9999987695071114,C,,12837
W668900923,"유박스비주(B형간염백신,유전자재조합)(002mg/1mL)((주)엘지화학)-1mL/병",3.0,0.0,,3,8.121618598145194e-09,0.99999877762873,C,,12838
WMD0328737,애크논크림 13g,3.0,0.0,,1,8.121618598145194e-09,0.9999987857503486,C,,12839
WMD0328765,마데카솔케어연고(동국제약)-6g,3.0,0.0,,3,8.121618598145194e-09,0.9999987938719672,C,,12840
WMD0328782,(방문)하이뮨,3.0,0.0,,3,8.121618598145194e-09,0.9999988019935858,C,,12841
W656004040,싱귤라츄정5밀리그램(몬테루카스트나트륨)_(5.2mg/1정)(알리코제약(주))-1정,3.0,0.0,,1,8.121618598145194e-09,0.9999988101152044,C,,12842
O694201440,정우보중익기탕산(단미엑스산혼합제)-13.47g,3.0,0.0,,1,8.121618598145194e-09,0.999998818236823,C,,12843
W656003960,호쿠나패취0.5밀리그램(툴로부테롤)_(2.5㎠/1매)(알리코제약(주))-1매,3.0,0.0,,1,8.121618598145194e-09,0.9999988263584416,C,,12844
WMD0406904,B형간염성인(1mL유료),3.0,0.0,,2,8.121618598145194e-09,0.9999988344800602,C,,12845
WMD0407018,B형간염(대인),3.0,0.0,,2,8.121618598145194e-09,0.9999988426016788,C,,12846
WMD0407087,BCG 1.0ml,3.0,0.0,,3,8.121618598145194e-09,0.9999988507232974,C,,12847
WMD0407098,장티푸스 0.5ml(유료),3.0,0.0,,2,8.121618598145194e-09,0.999998858844916,C,,12848
W626700122,프로토픽연고0.03%(레오파마(유))-30g/개,3.0,0.0,,2,8.121618598145194e-09,0.9999988669665346,C,,12849
WMD0407204,장티푸스0.5ml,3.0,0.0,,2,8.121618598145194e-09,0.9999988750881532,C,,12850
W628900390,라베라정10mg(라베프라졸나트륨)_(10mg/1정)((주)이든파마)-1정,3.0,0.0,,1,8.121618598145194e-09,0.9999988832097718,C,,12851
WMD0407285,B형간염(0.5mL  유료),3.0,0.0,,1,8.121618598145194e-09,0.9999988913313904,C,,12852
WMD0407478,장티푸스 0.5ml,3.0,0.0,,1,8.121618598145194e-09,0.999998899453009,C,,12853
WMD0407538,PPD,3.0,0.0,,1,8.121618598145194e-09,0.9999989075746276,C,,12854
W661604990,알피라베정10mg(라베프라졸나트륨)_(10mg/1정)((주)알피바이오)-1정,3.0,0.0,,1,8.121618598145194e-09,0.9999989156962462,C,,12855
W658601002,옵티브이점안액0.1%(플루오로메톨론)_(6mg/6mL)(이연제약(주))-6mL/병,3.0,0.0,,3,8.121618598145194e-09,0.9999989238178648,C,,12856
W657802731,하나페닐레프린염산염주사1%_(10mg/1mL)(하나제약(주))-1mL/병,3.0,0.0,,3,8.121618598145194e-09,0.9999989319394834,C,,12857
W640902910,더에피나정(에피나스틴염산염)((주)일화)-1정,3.0,0.0,,1,8.121618598145194e-09,0.999998940061102,C,,12858
W645903045,트리코트크림0.1%(트리암시놀론아세토니드)_(15mg/15g)(동광제약(주))-15g/개,3.0,0.0,,3,8.121618598145194e-09,0.9999989481827206,C,,12859
W645701191,탄툼베르데네뷸라이저(벤지다민염산염)(03564g/30mL)(삼아제약(주))-30mL/병,2.9,0.0,,2,7.850897978207021e-09,0.9999989560336185,C,,12860
W644914991,중외50%포도당주사액_(중외제약(주))-50mL/병,2.6,0.0,,3,7.038736118392502e-09,0.9999989630723547,C,,12861
W645209611,아줄렌에스연고(구아야쥴렌)(66mg/20g)(에이프로젠제약(주))-20g/개,2.5,0.0,,4,6.7680154984543284e-09,0.9999989698403702,C,,12862
W644300481,도부란주(염산도부타민)_(0.2803g/5mL)(한국유나이티드제약(주))-5mL/앰플,2.4,0.0,,1,6.497294878516155e-09,0.9999989763376651,C,,12863
W664100042,노베실액(옥시부프로카인염산염)_(1.5g/500mL)(동인당제약(주))-500mL/병,2.2600000000000002,0.0,0.0,93,6.118286010602713e-09,0.9999989824559511,C,,12864
W641602481,티로파주(염산티로프라미드)((주)대웅제약)-3mL/앰플,2.0,0.0,,2,5.414412398763463e-09,0.9999989878703635,C,,12865
W641100311,카네스텐산제(클로트리마졸)(03g/30g)(바이엘코리아(주))-30g/개,2.0,0.0,,2,5.414412398763463e-09,0.9999989932847758,C,,12866
WMD0407509,유박스(2ml)유료,2.0,0.0,,2,5.414412398763463e-09,0.9999989986991882,C,,12867
W640002271,이노엔반코마이신염산염주500밀리그램_(0.5g/1병)(에이치케이이노엔(주))-1병,2.0,0.0,,1,5.414412398763463e-09,0.9999990041136005,C,,12868
WMD0407339,유박스 1ml(무료),2.0,0.0,,2,5.414412398763463e-09,0.9999990095280129,C,,12869
W658601052,옵티푸로점안액(오플록사신)_(18mg/6mL)(이연제약(주))-6mL/병,2.0,0.0,,2,5.414412398763463e-09,0.9999990149424253,C,,12870
WMD0407061,수두,2.0,0.0,,2,5.414412398763463e-09,0.9999990203568376,C,,12871
WMD0407074,B형간염(만11세이하),2.0,0.0,,2,5.414412398763463e-09,0.99999902577125,C,,12872
WMD0407103,뇌수막염 0.5ml,2.0,0.0,,2,5.414412398763463e-09,0.9999990311856624,C,,12873
WMD0407036,헤파박스 1ml(무료),2.0,0.0,,1,5.414412398763463e-09,0.9999990366000747,C,,12874
WMD0406905,B형간염 11세이상,2.0,0.0,,2,5.414412398763463e-09,0.9999990420144871,C,,12875
W625800360,유로디핀정(암로디핀베실산염)(메딕스제약(주))-1정,2.0,0.0,,1,5.414412398763463e-09,0.9999990474288994,C,,12876
W625202280,화이트다파글리플로진정10밀리그램(다파글리플로진프로판디올수화물)_(12.3mg/1정)((주)화이트생명과학)-1정,2.0,0.0,,1,5.414412398763463e-09,0.9999990528433118,C,,12877
WMD0407006,유행성출혈열(유료),2.0,0.0,,1,5.414412398763463e-09,0.9999990582577242,C,,12878
WMD0328889,검진처방용_내시콜액(시메티콘)_(0.2g/10mL)((주)퍼슨)-10(1)mL/포,2.0,0.0,,2,5.414412398763463e-09,0.9999990636721365,C,,12879
WMD0400095,중외하트만용액 500ml(중외제약)-500ml,2.0,0.0,,2,5.414412398763463e-09,0.9999990690865489,C,,12880
W622804110,푸나졸엠정150mg(플루코나졸)_(0.15g/1정)((주)마더스제약)-1정,2.0,0.0,,1,5.414412398763463e-09,0.9999990745009613,C,,12881
WMD0328813,큐앤큐바셀린윤나거즈 (10cm*10cm) - 1매,2.0,0.0,,1,5.414412398763463e-09,0.9999990799153736,C,,12882
W623005040,크라멘틴정375mg (아목시실린-클라불란산칼륨)_(1정)(한국신텍스제약(주))-1정,2.0,0.0,,1,5.414412398763463e-09,0.999999085329786,C,,12883
OOM0300781,케이엠시프겔,2.0,0.0,,2,5.414412398763463e-09,0.9999990907441983,C,,12884
WMD0328458,(비급여)액티브철분(네추럴라이즈),2.0,0.0,,1,5.414412398763463e-09,0.9999990961586107,C,,12885
W664400031,리포직점안겔(카보머)(20mg/10g)((주)바슈헬스코리아)-10g/개,2.0,0.0,,2,5.414412398763463e-09,0.9999991015730231,C,,12886
USE0007132,(돌봄)무릎보호대(S),2.0,0.0,,1,5.414412398763463e-09,0.9999991069874354,C,,12887
USE0007149,무릎보호대L(최영주),2.0,0.0,,1,5.414412398763463e-09,0.9999991124018478,C,,12888
USE0007151,무릎보호대M(김봉희),2.0,0.0,,1,5.414412398763463e-09,0.9999991178162602,C,,12889
USE0007160,무릎보호대S(김은선),2.0,0.0,,1,5.414412398763463e-09,0.9999991232306725,C,,12890
USE0007021,(돌봄)수건(서남권),2.0,0.0,,2,5.414412398763463e-09,0.9999991286450849,C,,12891
USE0006956,관절엔 MSM파워(서남권),2.0,0.0,,1,5.414412398763463e-09,0.9999991340594973,C,,12892
USE0006858,라텍스 밴드(서남권),2.0,0.0,,1,5.414412398763463e-09,0.9999991394739096,C,,12893
W642701041,동화후시딘시럽(푸시딘산)_(1.5g/30mL)(동화약품(주))-30(1)mL/병,2.0,0.0,,2,5.414412398763463e-09,0.999999144888322,C,,12894
USE0006017,메디폼,2.0,0.0,,1,5.414412398763463e-09,0.9999991503027343,C,,12895
USE0004904,보온보냉백,2.0,0.0,,2,5.414412398763463e-09,0.9999991557171467,C,,12896
WMD0327381,폴원(광동제약),2.0,0.0,,1,5.414412398763463e-09,0.9999991611315591,C,,12897
USE0004799,유아용 젓가락,2.0,0.0,,1,5.414412398763463e-09,0.9999991665459714,C,,12898
WMD0327217,엠라크림5%-5g/개,2.0,0.0,,2,5.414412398763463e-09,0.9999991719603838,C,,12899
USE0004614,가방-타포린,2.0,0.0,,2,5.414412398763463e-09,0.9999991773747962,C,,12900
USE0004615,가방-부직포,2.0,0.0,,2,5.414412398763463e-09,0.9999991827892085,C,,12901
W643100191,로나실덤겔(테르비나핀)_(0.15g/15g)((주)바이넥스)-15g/개,2.0,0.0,,2,5.414412398763463e-09,0.9999991882036209,C,,12902
WMD0326853,마스크,2.0,0.0,,2,5.414412398763463e-09,0.9999991936180332,C,,12903
W654001341,앰브로주사(염산암브록솔)(아주약품(주))-2mL/앰플,2.0,0.0,,1,5.414412398763463e-09,0.9999991990324456,C,,12904
W653603231,파제오0.7%점안액(올로파타딘염산염)_(19.4mg/2.5mL)(한국노바티스(주))-2.5mL/병,2.0,0.0,,2,5.414412398763463e-09,0.999999204446858,C,,12905
USE0004083,브라운체온계,2.0,0.0,,2,5.414412398763463e-09,0.9999992098612703,C,,12906
USE0004013,세라밴드,2.0,0.0,,2,5.414412398763463e-09,0.9999992152756827,C,,12907
USE0004007,충전선,2.0,0.0,,2,5.414412398763463e-09,0.9999992206900951,C,,12908
USE0004008,어댑터 ,2.0,0.0,,2,5.414412398763463e-09,0.9999992261045074,C,,12909
USE0003842,비타민(방문),2.0,0.0,,1,5.414412398763463e-09,0.9999992315189198,C,,12910
W643503741,한미유리아크림200밀리그램(우레아)_(4g/20g)(한미약품(주))-20g/개,2.0,0.0,,2,5.414412398763463e-09,0.9999992369333321,C,,12911
W670600671,마시주사10%(황산마그네슘수화물)((주)휴온스)-20mL/앰플,2.0,0.0,,2,5.414412398763463e-09,0.9999992423477445,C,,12912
USE0003677,컴필클렌저,2.0,0.0,,1,5.414412398763463e-09,0.9999992477621569,C,,12913
USE0003700,냉각시트,2.0,0.0,,2,5.414412398763463e-09,0.9999992531765692,C,,12914
W653101951,비씨모르핀황산염수화물주사10mg((주)비씨월드제약)-1mL/앰플,2.0,0.0,,2,5.414412398763463e-09,0.9999992585909816,C,,12915
USE0003482,씨-코튼스왑(알콜스폰지),2.0,0.0,,2,5.414412398763463e-09,0.999999264005394,C,,12916
W671802181,어린이파렌시럽(이부프로펜)_(10g/500mL)(대원제약(주))-500(1)mL/병,2.0,0.0,,2,5.414412398763463e-09,0.9999992694198063,C,,12917
USE0003466,eva폼롤러,2.0,0.0,,2,5.414412398763463e-09,0.9999992748342187,C,,12918
W653000411,락티케어제마지스로션0.25%(프레드니카르베이트)_(50mg/20g)((주)한국파마)-20g/개,2.0,0.0,,2,5.414412398763463e-09,0.999999280248631,C,,12919
USE0003378,알코올솜,2.0,0.0,,2,5.414412398763463e-09,0.9999992856630434,C,,12920
USE0003375,라텍스글러브,2.0,0.0,,1,5.414412398763463e-09,0.9999992910774558,C,,12921
W643801370,신신명황고카타플라스마(10X14㎠/1매)(신신제약(주))-1매,2.0,0.0,,2,5.414412398763463e-09,0.9999992964918681,C,,12922
WKK090,관절강내주사,2.0,0.0,,2,5.414412398763463e-09,0.9999993019062805,C,,12923
USE0003318,면봉,2.0,0.0,,2,5.414412398763463e-09,0.9999993073206929,C,,12924
USE0003125,의료용폐기물통,2.0,0.0,,2,5.414412398763463e-09,0.9999993127351052,C,,12925
USE0003083,란셋(30G),2.0,0.0,,2,5.414412398763463e-09,0.9999993181495176,C,,12926
USE0003088,마이니 레몬 유래엽산(건기),2.0,0.0,,1,5.414412398763463e-09,0.99999932356393,C,,12927
USE0003047,혈당스틱 - 코드프리 (50T/통),2.0,0.0,,2,5.414412398763463e-09,0.9999993289783423,C,,12928
W685800141,니트로링구알스프레이(희석한니트로글리세린용액)_(109.44mg/14.4mL)((주)한국유니팜)-14.4mL/병,2.0,0.0,,2,5.414412398763463e-09,0.9999993343927547,C,,12929
USE0003005,방문(한방파스),2.0,0.0,,1,5.414412398763463e-09,0.999999339807167,C,,12930
USE0002984, LED 자동 센서 실내등,2.0,0.0,,1,5.414412398763463e-09,0.9999993452215794,C,,12931
W693200920,글로나제정(스트렙토키나제？스트렙토도르나제)((주)한국글로벌제약)-1정,2.0,0.0,,1,5.414412398763463e-09,0.9999993506359918,C,,12932
WE03630041,리그노스판스탠다드(신흥제약)-1.8ml/앰플,2.0,0.0,,2,5.414412398763463e-09,0.9999993560504041,C,,12933
MTR1100001,2X2 멸균거즈 (20매/box),2.0,0.0,,2,5.414412398763463e-09,0.9999993614648165,C,,12934
USE0002973,에탄올스왑,2.0,0.0,,2,5.414412398763463e-09,0.9999993668792289,C,,12935
W644500783,베노플러스겔(15g)((주)유유제약)-15g/개,2.0,0.0,,2,5.414412398763463e-09,0.9999993722936412,C,,12936
WE00280161,카네스텐산제(바이엘코리아)-1g,2.0,0.0,,2,5.414412398763463e-09,0.9999993777080536,C,,12937
USE0002884,당화혈색소 검사지(Daily check),2.0,0.0,,2,5.414412398763463e-09,0.999999383122466,C,,12938
W694000781,더마폴론로션0.25%(프레드니카르베이트)_(50mg/20g)(대웅바이오(주))-20g/개,2.0,0.0,,2,5.414412398763463e-09,0.9999993885368783,C,,12939
USE0002746,유축기,2.0,0.0,,2,5.414412398763463e-09,0.9999993939512907,C,,12940
WA60600681,레보란정(대한뉴팜)-1정,2.0,0.0,,1,5.414412398763463e-09,0.999999399365703,C,,12941
W644902261,중외5%포도당주사액 500밀리리터(제이더블유중외제약(주))-500mL/병,2.0,0.0,,2,5.414412398763463e-09,0.9999994047801154,C,,12942
WW05110012,비브라운5%포도당주사액(500ml)-(비브라운코리아)-500ml,2.0,0.0,,2,5.414412398763463e-09,0.9999994101945278,C,,12943
USE0002662,프린트용지,2.0,0.0,,2,5.414412398763463e-09,0.9999994156089401,C,,12944
USE0002676,욕창공기방석,2.0,0.0,,2,5.414412398763463e-09,0.9999994210233525,C,,12945
W645100471,대한디-만니톨주사액20%_(50g/250mL)(대한약품공업(주))-250mL/병,2.0,0.0,,2,5.414412398763463e-09,0.9999994264377648,C,,12946
W650102511,알파데이점안액0.2%(올로파타딘염산염)_(6mg/3mL)((주)태준제약)-3mL/병,2.0,0.0,,2,5.414412398763463e-09,0.9999994318521772,C,,12947
W645100623,대한멸균생리식염수50밀리리터(생리식염주사액)(대한약품공업(주))-50mL/병(PP),2.0,0.0,,2,5.414412398763463e-09,0.9999994372665896,C,,12948
W645100991,대한포도당주사액(5%) 500밀리리터(대한약품공업(주))-500mL/병,2.0,0.0,,2,5.414412398763463e-09,0.9999994426810019,C,,12949
W645100993,대한포도당주사액(5%) 500밀리리터(대한약품공업(주))-500mL/병(PP),2.0,0.0,,2,5.414412398763463e-09,0.9999994480954143,C,,12950
USE0002568,스크래치북,2.0,0.0,,1,5.414412398763463e-09,0.9999994535098267,C,,12951
W649801341,명문염산부피바카인헤비주사0.5%(수출명: ALCAINE(Bupivacaine·HCl Heavy Inj 0.5%)_(21.12mg/4mL)(명문제약(주))-4mL/앰플,2.0,0.0,,2,5.414412398763463e-09,0.999999458924239,C,,12952
W649803871,대한시프로플록사신주사_(0.2g/100mL/병)(대한약품(주))-100mL/백,2.0,0.0,,1,5.414412398763463e-09,0.9999994643386514,C,,12953
W649805331,로큐론주(로쿠로늄브롬화물)_(50mg/5mL)(명문제약(주))-5mL/병,2.0,0.0,,1,5.414412398763463e-09,0.9999994697530638,C,,12954
USE0002517,채혈기(기구),2.0,0.0,,2,5.414412398763463e-09,0.9999994751674761,C,,12955
W649604142,파라딘점안액(올로파타딘염산염)_(6mg/6mL)(대우제약(주))-6mL/병,2.0,0.0,,1,5.414412398763463e-09,0.9999994805818885,C,,12956
W645302371,"한림바소프레신주사액(수출명1:페트레신주사액,수출명2:헤모프레신주사액)_(20unit/1mL)(한림제약(주))-1mL/앰플",2.0,0.0,,1,5.414412398763463e-09,0.9999994859963008,C,,12957
W649506740,옥타신점안액(오플록사신)(수출명:유니타신점안액)(군납명 : 오플록사신점안액5ML(1ML중 오플록사신3MG))(유니메드제약(주))-0.5mL/관,2.0,0.0,,2,5.414412398763463e-09,0.9999994914107132,C,,12958
W645305541,아이수점안액(14mL)(한림제약(주))-14mL/병,2.0,0.0,,2,5.414412398763463e-09,0.9999994968251256,C,,12959
USE0002396,기저귀(다이아포) 10매,2.0,0.0,,2,5.414412398763463e-09,0.9999995022395379,C,,12960
USE0002385,[방문]기자재-알콜솜,2.0,0.0,,2,5.414412398763463e-09,0.9999995076539503,C,,12961
USE0002388,케펜텍플라스타,2.0,0.0,,1,5.414412398763463e-09,0.9999995130683627,C,,12962
W645306051,티어클린점안액(순-1회용)(05mL)(한림제약(주))-0.5mL/관,2.0,0.0,0.0,1,5.414412398763463e-09,0.999999518482775,C,,12963
WA20750491,신일 말레인산페니라민주사액(신일제약)-2ml/앰플,2.0,0.0,,1,5.414412398763463e-09,0.9999995238971874,C,,12964
WA19201201,이부날시럽(우리들생명과학)-1ml,2.0,0.0,,1,5.414412398763463e-09,0.9999995293115997,C,,12965
