standard_item_key,item_names,materials,material_count,rows
NAME::ITEM_232a41fff36ecffe58b8,안티푸라민롤파스(케토프로펜)(7X5cm2/1매)((주)유한양행)-1매,ALUMINUM | KETOPROFEN | POLYPROPYLENE_PP,3,3
NAME::ITEM_2405f67823e5e6d15783,헬리파인더캡슐(크리스탈생명과학),ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_a9fa4f98af1793b3385a,"페브로민-에이시럽_(0.2g,0.5g/500mL)((주)테라젠이텍스)-500(1)mL/병",ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_aa46341765e64f938a72,세레콕스캡슐(세레콕시브)(명문제약(주))-1캡슐,ALUMINUM | CELECOXIB | POLYPROPYLENE_PP,3,3
NAME::ITEM_a5ef03537c28d3de032f,타진서방정 5/2.5mg(한국먼디파마 유한회사)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_a64176e3cfbdbffbcb03,세다큐콜드연질캡슐(1캡슐)(경남제약(주))-1캡슐,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_a65a8bbd0c750cb09fcc,로수탄젯정10/10밀리그램_(1정)(동국제약(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_a691726af286bd4c75e5,제이비카에이치씨티정5/20/12.5밀리그램_(1정)((주)비보존제약)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_a6bfe6b6d143dafc217c,에제로바정10/10밀리그램_(1정)(국제약품(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_a6f5bc426ff15d8094d7,에소듀오에스정20/700밀리그램_(1정)((주)종근당)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_d8a713c5cf0a1e7e3e24,목시크라정375밀리그램_(1정)(지엘파마(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_d8d6ff907860301f21e9,트라비트세미정_(1정)((주)씨티씨바이오)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_d9535788b47ac816fef6,웰리드연질캡슐(1캡슐)((주)유한양행)-1캡슐,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_da263ac326f2df31f3cd,리바로젯정4/10밀리그램_(1정)(제이더블유중외제약(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_4483e626a7e2994b55af,신텍클로페낙정100밀리그램(아세클로페낙)_(0.1g/1정)(한국신텍스제약(주))-1정,ACECLOFENAC | ALUMINUM | POLYPROPYLENE_PP,3,3
NAME::ITEM_7c7c687cf50c6edf4334,유한아세트아미노펜연질캡슐325밀리그램(아세트아미노펜)(0325g/1캡슐)((주)유한양행)-1캡슐,ACETAMINOPHEN | ALUMINUM | POLYPROPYLENE_PP,3,3
NAME::ITEM_34bc83eef351c2874105,보노맥스플러스디정_(1정)(삼익제약(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_3576a2d0d38793d4dcb4,마하칸정8/5밀리그램_(1정)(에이치케이이노엔(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_3585a4d86b3003b9d4cd,카베진코와알파정(한국코와(주))-100정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_35bcc8ed62bb2836053b,세비칸정5/20밀리그램_(1정)(한국신텍스제약(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_f44bd1f09d527924f90f,로자스크정5/100밀리그램(한국유나이티드제약(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_f4a640c2c79f22e065aa,에스카에이치씨티정5/40/12.5밀리그램_(1정)(삼익제약(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_0f99d546d788ddded5ea,셀레비카정5/40밀리그램_(1정)((주)셀트리온제약)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_0fa19790ac0d320efc28,자이데나정50mg(동아제약),ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_0fd553eeb5fe7b7a8299,아크로신정(아세클로페낙)_(0.1g/1정)(에스케이케미칼(주))-1정,ACECLOFENAC | ALUMINUM | POLYPROPYLENE_PP,3,3
NAME::ITEM_100dcd1e3be5de4dbb07,임산부영양제(건강기능식품) | 임산부종합영양제 | 임산부철분제,IRON_MINERAL_COMPOUND | VITAMIN_SYNTHETIC_RAWMATERIAL,2,3
NAME::ITEM_10351eda8a51c3a68ea3,케토톱엘플라스타(한독),ALUMINUM | KETOPROFEN | POLYPROPYLENE_PP,3,3
NAME::ITEM_107655d2271ea2e43db4,아에제정10/10밀리그램_(1정)(대웅바이오(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_dbc3cdae7eba3182011e,듀오포지정5/160밀리그램((주)유영제약)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_45cd65790223e4204cd1,액토핀메트정15/850밀리그램_(1정)(영풍제약(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_7b21da9e02b54906c49e,인토젯정10/20밀리그램_(1정)((주)인트로바이오파마)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_7b7868fa64d0c3d51004,현대가바펜틴캡슐100밀리그램_(0.1g/1캡슐)(현대약품(주))-1캡슐,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_7ba4b9cc16864fd5e2f4,경보카르베딜롤정((주)경보제약)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_df396b4c6f468dd2c263,베아로탄플러스정_(1정)(대웅바이오(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_dfb7d5d90237ccbefd6a,타바로젯정2/10밀리그램_(1정)(대원제약(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_0e846ee238e8d70a28d7,다파메트서방정10/500밀리그램_(1정)(경동제약(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_0ecf8dcad68784694e98,가다실[인유두종바이러스4가]-0.5mL | 가다실프리필드시린지[인유두종바이러스4가(6111618형)백신(유전자재조합)](05mL)(한국엠에스디(주))-0.5mL/관 | 지자체사업-가다실프리필드시린지[인유두종4가],MATERIAL_UNSPECIFIED | PHARMA_API_GENERIC,2,3
NAME::ITEM_dc3ae44537eb945dcb5c,데노넥스주(아세트아미노펜)(1g/100mL)(영진약품(주))-100mL/백,ACETAMINOPHEN | ALUMINUM | POLYPROPYLENE_PP,3,3
NAME::ITEM_dc41cd3e6fd2cded4bf5,텔미칸플러스정40/12.5밀리그램(제일약품(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_dd701cdb415cadf50154,록소핀정(록소프로펜나트륨)_(68.1mg/1정)((유)한풍제약)-1정,ALUMINUM | LOXOPROFEN | POLYPROPYLENE_PP,3,3
NAME::ITEM_ddef915e7bcddb76c703,출산축하용품 | 출산축하용품(고막체온계),ELECTRONIC_DEVICE_COMPONENT | MATERIAL_UNSPECIFIED,2,3
NAME::ITEM_e3fcbe20ae0df51bda52,엑스브이정5/80밀리그램(광동제약(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_e423818afd8d72a93e61,아토스타젯정10/40밀리그램_(1정)(동화약품(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_e4940258a2d585cd094b,레일라디에스정_(1정)((주)한국피엠지제약)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_e4c31e7a1c832227fa0d,콘로인캅셀(삼진제약),ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_e518b550e056058161b9,베아로탄플러스에프정(대웅바이오(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_7c8ec5a5f361bc8c9dcb,애드빌리퀴겔연질캡슐(이부프로펜)(02g/1캡슐)((주)글락소스미스)-1캡슐,ALUMINUM | IBUPROFEN | POLYPROPYLENE_PP,3,3
NAME::ITEM_e297d3296cdc15efc8cd,네리막스정(성진제약)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_0034e42ae62d0e58ce2f,로페린캅셀(한국얀센)-1캅셀,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_ff923de23849ccf89082,수프렙미니에스정(태준제약),ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_49701485087e56693b27,아세타펜주(아세트아미노펜)(1g/100mL)(제이더블유생명과학(주))-100mL/백,ACETAMINOPHEN | ALUMINUM | POLYPROPYLENE_PP,3,3
NAME::ITEM_01e5c2c2b0ad4a5a6389,(이동)트레스탄캡슐,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_0277c62343ffee369c88,아바젯정10/20밀리그램_(1정)(위더스제약(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_02a8c726915c51cfcb97,엔슬림정(조아제약),ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_03011e1c376469214dc4,자누리틴콤비서방정50/750 밀리그램_(1정)(대원제약(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_56be889b18b3f851b07a,트라세펜정(미래제약(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_fe6ce4e3053eb25c9e4e,바이탈씨에프정(1정)((주)유한양행)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_630aa0a97b903dac436f,트라펜서방정(명문제약(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_633892b403c28499ce8d,코리투살에프시럽(이부프로펜)(2g/100mL)(부광약품(주))-100mL/병,ALUMINUM | IBUPROFEN | POLYPROPYLENE_PP,3,3
NAME::ITEM_636a46d92bf0067e16af,네시나메트정12.5/1000밀리그램_(1정)((주)셀트리온제약)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_fde805494d4aafb134a9,글루코바이정 50mg(한독약품)-1정(원내약),ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_7c9190a7246dbada63ac,라비에트듀오정20/500밀리그램_(1정)(일동제약(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_56691ad226eeffa9f6cd,투비카정5/20밀리그램_(1정)(건일바이오팜주식회사)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_569ac75e25282f91b877,원트라셋세미정_(1정)(엔비케이제약(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_56a01b335904d06764ac,알레론플러스디정_(1정)(에이치엘비제약(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_0318f40d3d3ede107544,임산부영양제(건강기능식품) | 임산부종합영양제 | 임산부철분제,IRON_MINERAL_COMPOUND | VITAMIN_SYNTHETIC_RAWMATERIAL,2,3
NAME::ITEM_011b3a45de2292dbc39a,지세트프러스정((주)마더스제약)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_0120b28847657c38c9be,아세돌정_(1정)((주)이든파마)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_fe5d3061568e96223674,훼리맘큐연질캡슐(광동제약) 700mg,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_fcc20a4cfcae1db0ba79,로메탄정5/40밀리그램_(1정)(주식회사제뉴원사이언스)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_fd58cfc884c5a57d6d1d,아이스타정40/10mg_(1정)((주)인트로팜텍)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_0f1e61138c867779006d,기가제로연질캡슐(1캡슐)(코스맥스파마(주))-1캡슐,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_0f4226db93605010c8ed,올멕플러스정20/12.5밀리그램((주)중외제약)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_dfc88f123c850f26be10,자누맥스엠정50/1000밀리그램_(1정)(삼익제약(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_e17bd729cbf28a2ba3b4,엠티정(명문제약(주)),ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_dec5d1688e5272a80196,리메트폴정2/500밀리그램_(1정)((주)마더스제약)-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_def9e716bfc8c18ef329,"이텍스이부프로펜정400mg(수출명:IPRO,ILJINIBUPROPENTabs.)_(0.4g/1정)((주)테라젠이텍스)-1정",ALUMINUM | IBUPROFEN | POLYPROPYLENE_PP,3,3
NAME::ITEM_defaad11b1e5d9afacb6,아르바젯정10/10밀리그램_(1정)(알리코제약(주))-1정,ALUMINUM | PHARMA_API_GENERIC | POLYPROPYLENE_PP,3,3
NAME::ITEM_fbb01003a1ecf400423a,유코졸캡슐50밀리그램(플루코나졸)_(50mg/1캡슐)(진양제약(주))-1캡슐,FLUCONAZOLE | PARAFFIN_PETROLEUM,2,2
NAME::ITEM_fa6e959c0c316f74c636,아토베리어로션MD300g((주)에스트),PARAFFIN_PETROLEUM | SKINCARE_COSMETIC_TOPICAL,2,2
NAME::ITEM_5c9dae50965fe6d34991,소아인플루엔자(0.5ml)무료,BIOLOGICS_CELL_CULTURE | LIPID_NANOPARTICLE,2,2
NAME::ITEM_40ed641388d2683e2d7a,티티베크림 10g,PARAFFIN_PETROLEUM | PHARMA_API_GENERIC,2,2
NAME::ITEM_409b5566265264f65e9c,알지나액(알긴산나트륨)_(1.25g/25mL)((주)이든파마)-25mL/포,GLUCOSE_CORNSTARCH | SODIUM_CHLORIDE,2,2
NAME::ITEM_4072817cbe968f5468cc,인플루엔자 0.5ml(현장대응요원),BIOLOGICS_CELL_CULTURE | LIPID_NANOPARTICLE,2,2
NAME::ITEM_4038eff2560214c32917,B형간염(만11세이하),BIOLOGICS_CELL_CULTURE | LIPID_NANOPARTICLE,2,2
NAME::ITEM_5dd9a99da9233e544681,토바신디점안액(수출명:유니토바디점안액)_(0.3mL)(유니메드제약(주))-0.3mL/관,PARAFFIN_PETROLEUM | PHARMA_API_GENERIC,2,2
NAME::ITEM_5d7c29ccadbd445623e6,코디케어로션2.5%(히드로코르티손)_(1.25g/50g)((주)동구바이오제약)-50g/병,HYDROCORTISONE | PARAFFIN_PETROLEUM,2,2
NAME::ITEM_5f3e25be4622c373cff5,수드레싱 5*10 | 수밴드,COTTON_FIBER | MEDICAL_SUPPLY_PLASTIC_GENERIC,2,2
NAME::ITEM_5eec952c71145710a8b3,비타그란 비타민C(동아제약) | 비타민(암환자),VITAMIN_C | VITAMIN_SYNTHETIC_RAWMATERIAL,2,2
NAME::ITEM_41227ce78c8f915d3a2a,메가메솔론정(메틸프레드니솔론)_(4mg/1정)((주)엘앤씨바이오)-1정,METHYLPREDNISOLONE | PARAFFIN_PETROLEUM,2,2
NAME::ITEM_61089c3ed3d22a218dfa,에프벡스한방카타플라스마(1매)(제2형)(부광약품(주))-1매,PARAFFIN_PETROLEUM | PHARMA_API_GENERIC,2,2
NAME::ITEM_606665c82d43ffb4b5d8,"토바신디점안액(수출명:유니토바디점안액)_(0.5mg,1.5mg/0.5mL)(유니메드제약(주))-0.5mL/관",PARAFFIN_PETROLEUM | PHARMA_API_GENERIC,2,2
NAME::ITEM_402b25288fbf6a4e1736,쎄레손크림(30g)(경남제약(주))-30g/개,PARAFFIN_PETROLEUM | PHARMA_API_GENERIC,2,2
NAME::ITEM_3fb042a74b0c48ce6053,(제일약품)크라비트주-100mL/병 | 크라비트주(레보플록사신)_(0.5g/100mL)(제일약품(주))-100mL/병,LEVOFLOXACIN | PHARMA_API_GENERIC,2,2
NAME::ITEM_d39ac9aa70076369c9ec,대봉백색바셀린(대봉엘에스),PARAFFIN_PETROLEUM | PHARMA_API_GENERIC,2,2
NAME::ITEM_0d15689ff109e6e37607,중외5%포도당주사액 500밀리리터(제이더블유중외제약(주))-500mL/병,GLUCOSE_CORNSTARCH | SODIUM_CHLORIDE,2,2
NAME::ITEM_e5e322a7f235d0848264,"네오덤크림(수출명:더마신크림)_(0.288g,4.5g,0.45g/450g)(태극제약(주))-450g/병",BETAMETHASONE_CLOTRIMAZOLE_GENTAMICIN | PARAFFIN_PETROLEUM,2,2
NAME::ITEM_d6d5e133819b95b0d580,인플루엔자 0.5ml(현장대응요원),BIOLOGICS_CELL_CULTURE | LIPID_NANOPARTICLE,2,2
NAME::ITEM_d61f92956f291afdb743,중외5%포도당주사액 200밀리리터(제이더블유중외제약(주))-200mL/병,GLUCOSE_CORNSTARCH | SODIUM_CHLORIDE,2,2
NAME::ITEM_d5e5b648076741f5957a,로실크림(염산테르비나핀)(비알엔사이언스(주))-1g,PARAFFIN_PETROLEUM | TERBINAFINE,2,2
NAME::ITEM_d5d1cf75f6ea9d3773b6,다우제큐정(미래제약(주)),MICROBIAL_FUNGAL_ENZYME | PANCREATIN_ANIMAL_ENZYME,2,2
NAME::ITEM_d5c254fc2e49cda73641,슈퍼포아(9*15),ACRYLIC_ADHESIVE | NONWOVEN_FABRIC_SPUNBOND,2,2
NAME::ITEM_129514a65661b0a4752c,"디겐타안연고_(4mg,12mg/4g)(한림제약(주))-4g/개",PARAFFIN_PETROLEUM | PHARMA_API_GENERIC,2,2
NAME::ITEM_4b0aba7735edaea87a92,아크로빈크림(아시클로버)_(0.25g/5g)(에스케이케미칼(주))-5g/개,ACYCLOVIR | PARAFFIN_PETROLEUM,2,2
NAME::ITEM_d8524a0b3641d19ea0bf,중외엔에스주사액(염화나트륨)(제이더블유생명과학(주))-50mL/백,GLUCOSE_CORNSTARCH | SODIUM_CHLORIDE,2,2
NAME::ITEM_dacb15a501cfd4b9e549,알보젠알마게이트정(알보젠코리아(주))-1정,ALUMINUM_HYDROXIDE_MINERAL | MAGNESIUM_HYDROXIDE_MINERAL,2,2
NAME::ITEM_dab1e23976e15ec443c4,중외50%포도당주사액 500밀리리터(제이더블유중외제약(주))-500mL/백,GLUCOSE_CORNSTARCH | SODIUM_CHLORIDE,2,2
NAME::ITEM_da51911ef0b107b8cc79,네젤렉스나잘스프레이(모메타손푸로에이트)(대원제약(주))-140dose/통,MOMETASONE_FUROATE | PARAFFIN_PETROLEUM,2,2
NAME::ITEM_da1bf074992dcd6021f6,피알디현탁시럽0.3%(프레드니솔론)_(1.5g/500mL)(한림제약(주))-500(1)mL/병,PARAFFIN_PETROLEUM | PREDNISOLONE,2,2
NAME::ITEM_0fff77fe455e60712f30,아시클린정200밀리그램(아시클로버)_(0.2g/1정)(대웅바이오(주))-1정,ACYCLOVIR | PARAFFIN_PETROLEUM,2,2
NAME::ITEM_ccb081eab7a30db94f43,하이로손로션2.5%(히드로코르티손)_(0.5g/20g)(태극제약(주))-20g/병,HYDROCORTISONE | PARAFFIN_PETROLEUM,2,2
NAME::ITEM_e76b8f753d64fe51ce99,프로토픽연고0.03%(레오파마(유))-30g/개,PARAFFIN_PETROLEUM | PHARMA_API_GENERIC,2,2
NAME::ITEM_4d413555e96873f47ae3,비디엔주-1ml/앰플 | 비타민D비오엔주,PHARMA_API_GENERIC | VITAMIN_SYNTHETIC_RAWMATERIAL,2,2
NAME::ITEM_4c7833220524218aa6d0,잘나겔정(알마게이트)_(0.5g/1정)(한국휴텍스제약(주))-1정,ALUMINUM_HYDROXIDE_MINERAL | MAGNESIUM_HYDROXIDE_MINERAL,2,2
NAME::ITEM_4bfa50b7c6c06cfd8321,아네스크림-5g,PARAFFIN_PETROLEUM | PHARMA_API_GENERIC,2,2
NAME::ITEM_4be2d5722817e0e680ec,경남아시클로버크림(아시클로버)(025g/5g)(경남제약(주))-5g/개,ACYCLOVIR | PARAFFIN_PETROLEUM,2,2
NAME::ITEM_13d5d8346746a931459d,라미실외용액(테르비나핀염산염)_(0.3g/30mL)(지피테라퓨틱스코리아주식회사)-30mL/병,PARAFFIN_PETROLEUM | TERBINAFINE,2,2
NAME::ITEM_cf2ee0343ac98be1e707,덱스파놀연고(태극약품공업)-1g,PARAFFIN_PETROLEUM | PHARMA_API_GENERIC,2,2
NAME::ITEM_cee600e8e38db1c33a56,인스틸라젤겔(11mL)(제일메딕스약품)-11mL/관,ACRYLIC_ADHESIVE | NONWOVEN_FABRIC_SPUNBOND,2,2
NAME::ITEM_14e31117280ef412a975,"세레나크림(수출명:콤비겐크림)_(9.6mg,0.15g,15mg/15g)(진양제약(주))-15g/개",PARAFFIN_PETROLEUM | PHARMA_API_GENERIC,2,2
NAME::ITEM_14d5e4597cc026e98ed2,한방수카타플라스마(10X14cm2/1매)((주)녹십자)-1매,PARAFFIN_PETROLEUM | PHARMA_API_GENERIC,2,2
NAME::ITEM_d2cbe6b9a854fd81fc43,마그엠정(알마게이트)_(0.5g/1정)((주)마더스제약)-1정,ALUMINUM_HYDROXIDE_MINERAL | MAGNESIUM_HYDROXIDE_MINERAL,2,2
NAME::ITEM_d1dcef1ffbd6eb42451e,중외덱사메타손주(덱사메타손디나트륨인산염)(제이더블유중외제약(주))-1mL/앰플,DEXAMETHASONE | PARAFFIN_PETROLEUM,2,2
NAME::ITEM_13183d8e2f18658eb01c,이트코젠정(이트라코나졸고체분산체)_(0.253g/1정)((주)뉴젠팜)-1정,ITRACONAZOLE | PARAFFIN_PETROLEUM,2,2
NAME::ITEM_d2f57f533e834c909b13,발무드겔(테르비나핀)_(0.2g/20g)((주)동구바이오제약)-20g/개,PARAFFIN_PETROLEUM | TERBINAFINE,2,2
NAME::ITEM_d4c912c321c884e1d649,더마폴론로션0.25%(프레드니카르베이트)_(50mg/20g)(대웅바이오(주))-20g/개,PARAFFIN_PETROLEUM | PREDNICARBATE,2,2
NAME::ITEM_e85dc66c61998da46ee7,래반포르테주입크림,PARAFFIN_PETROLEUM | PHARMA_API_GENERIC,2,2
NAME::ITEM_e846e62c698946227b04,스폴론정(메틸프레드니솔론)_(4mg/1정)(경동제약(주))-1정,METHYLPREDNISOLONE | PARAFFIN_PETROLEUM,2,2
NAME::ITEM_e82eb5bb479deeb599f4,프로솔연고(클로베타솔프로피오네이트)_(0.225g/450g)(한국콜마(주))-450g/병,CLOBETASOL_PROPIONATE | PARAFFIN_PETROLEUM,2,2
NAME::ITEM_c4273e1a709af9e1e6a0,알마겔현탁액-15ml,ALUMINUM_HYDROXIDE_MINERAL | MAGNESIUM_HYDROXIDE_MINERAL,2,2
NAME::ITEM_c40f71d988c13539e760,더이트라정(이트라코나졸)_(0.1g/1정)((주)마더스제약)-1정,ITRACONAZOLE | PARAFFIN_PETROLEUM,2,2
NAME::ITEM_c64e8596c1c4f24a4af4,B형간염1ml (투석환자),BIOLOGICS_CELL_CULTURE | LIPID_NANOPARTICLE,2,2
NAME::ITEM_c53f321d9db8b6a9f5ba,오메크린크림(대웅제약),PARAFFIN_PETROLEUM | PHARMA_API_GENERIC,2,2
NAME::ITEM_17665a9699d5fb29595a,애크논크림 13g,PARAFFIN_PETROLEUM | PHARMA_API_GENERIC,2,2
NAME::ITEM_c8f4b3f12ddcfa767cb6,현대아시클로버크림 5g,ACYCLOVIR | PARAFFIN_PETROLEUM,2,2
NAME::ITEM_cad6c16017f4608f7901,플루코졸캡슐50밀리그램(플루코나졸)_(50mg/1캡슐)(동국제약(주))-1캡슐,FLUCONAZOLE | PARAFFIN_PETROLEUM,2,2
NAME::ITEM_1590400a6b06c5d2efe9,쓰리엠애바가드9250핸드럽외용액(한국쓰리엠)-1ml(산정불가),PARAFFIN_PETROLEUM | PHARMA_API_GENERIC,2,2
NAME::ITEM_ca459a481a55cd748277,베스타제포르테정(동아제약)-1정,MICROBIAL_FUNGAL_ENZYME | PANCREATIN_ANIMAL_ENZYME,2,2
NAME::ITEM_cbf37a7e9d0d06e17e34,프레드포르테점안액(프레드니솔론아세테이트)_(50mg/5mL)(한국애브비(주))-5mL/병,PARAFFIN_PETROLEUM | PREDNISOLONE,2,2
NAME::ITEM_caf0cc426aa9e0cee563,락티케어에취씨로션1%(히드로코르티손)_(1.18g/118mL)((주)한국파마)-118mL/병,HYDROCORTISONE | PARAFFIN_PETROLEUM,2,2
NAME::ITEM_cea9d7de27f77c879011,대한멸균생리식염수200밀리리터(생리식염주사액)(대한약품공업(주))-200mL/백,GLUCOSE_CORNSTARCH | SODIUM_CHLORIDE,2,2
NAME::ITEM_cd03787a1468608dcad2,더모베이트액(클로베타솔프로피오네이트)_(25mg/50mL)((주)글락소스미스클라인)-50mL/통,CLOBETASOL_PROPIONATE | PARAFFIN_PETROLEUM,2,2
NAME::ITEM_be60470b47c497708706,플루카졸캡슐50밀리그램(플루코나졸)((주)일화)-1캡슐,FLUCONAZOLE | PARAFFIN_PETROLEUM,2,2
NAME::ITEM_4aa7432750cf2f58ec6f,버물리플라스타(1매)(현대약품(주))-1매,INSECT_BITE_TOPICAL_UNCONFIRMED | PARAFFIN_PETROLEUM,2,2
NAME::ITEM_4a61ecdac13594e71d60,엠라5%크림(한국아스트라제네카)-1g(산정불가),PARAFFIN_PETROLEUM | PHARMA_API_GENERIC,2,2
NAME::ITEM_4a5fba750e63b26dba86,뷰티네일라카(아모롤핀염산염)_(0.2787g/5mL)(한국휴텍스제약(주))-5mL/병,AMOROLFINE | PARAFFIN_PETROLEUM,2,2
NAME::ITEM_49a9a1243e09c226bf27,신신퍼메트린크림(15g/30g)(신신제약(주))-30g/개,PARAFFIN_PETROLEUM | PHARMA_API_GENERIC,2,2
NAME::ITEM_befa891091eac65d9b91,"후루손플러스점안액_(6mg,1.5mg/6mL)(대우제약(주))-6mL/병",PARAFFIN_PETROLEUM | PHARMA_API_GENERIC,2,2
NAME::ITEM_c1f88b5fa3b2301e343f,루나졸캡슐(플루코나졸)(콜마파마(주))-1캡슐,FLUCONAZOLE | PARAFFIN_PETROLEUM,2,2
