segment_type,segment_value,model,N,ACTUAL_SUM,PREDICTION_SUM,MAE,RMSE,RMSLE,MAPE,SMAPE,WAPE,BIAS,BIAS_PCT,ZERO_ACTUAL_RATE
demand_pattern,insufficient_history,stock_model_c_news_commodity_pred,41663,4465826.845,4338723.537603874,49.26442031145086,207.2698770490231,0.9337157192256622,127.55752852272255,102.33273610150626,45.96021329698414,-3.050747843317242,-2.846131563260957,31.64438470585412
demand_pattern,insufficient_history,stock_model_b_news_pred,41663,4465826.845,4333892.287028353,49.42194949158556,210.74718433980894,0.9337564691061878,128.9967117738485,102.40080397051314,46.10717685960637,-3.166708061628958,-2.9543142300593837,31.64438470585412
demand_pattern,insufficient_history,stock_model_d_module_c_pred,41663,4465826.845,4335325.467872657,49.43277279897732,211.79318495638373,0.935112419158013,128.8792022228785,102.37458057958281,46.11727423846842,-3.1323086942213214,-2.922222057791022,31.64438470585412
demand_pattern,insufficient_history,stock_model_a_usage_tweedie_pred,41663,4465826.845,4343222.349859369,49.482638268855524,210.8157910546413,0.9333579080075838,127.41268362554123,102.31790434436398,46.163795188421105,-2.942766846857682,-2.7453929450466803,31.64438470585412
demand_pattern,insufficient_history,stock_model_a_usage_only_pred,41663,4465826.845,3451240.3105469663,50.71028792919337,269.43430915825775,0.8590433511030942,88.09803475525713,101.04370959311811,47.309105330840104,-24.35221982221715,-22.718895507311895,31.64438470585412
demand_pattern,insufficient_history,baseline_rolling_mean_3_pred,41663,4465826.845,3792953.524841903,55.613376606479676,283.4749689474098,1.0323731707639272,119.71322524654771,71.14958091176709,51.88333963619593,-16.15038091731505,-15.067160987476596,31.64438470585412
demand_pattern,insufficient_history,baseline_rolling_mean_6_pred,41663,4465826.845,3513759.182316474,56.59616747697155,278.32511631375604,1.0331364820126385,117.73130331973532,72.10967517361117,52.80021387826706,-22.851634848271274,-21.318956057364236,31.64438470585412
demand_pattern,insufficient_history,baseline_expanding_mean_pred,41663,4465826.845,3496627.741571974,56.70545167757066,278.51089470481344,1.0331086994990695,117.45146079399046,72.17237865853583,52.90216829359908,-23.262825610926384,-21.702567902137858,31.64438470585412
demand_pattern,insufficient_history,baseline_rolling_median_3_pred,41663,4465826.845,3705044.1525000003,57.33152556224948,317.61170982113117,1.0697935176034221,116.3438211173891,72.33960453557212,53.4862508647041,-18.26039153445503,-17.035651378910536,31.64438470585412
demand_pattern,insufficient_history,baseline_last_month_pred,41663,4465826.845,4195432.081,59.046825624654964,298.4689364552994,1.0958476151165706,122.42551958396855,72.77113068352959,55.0865042775746,-6.490045460000481,-6.054752532618616,31.64438470585412
demand_pattern,insufficient_history,baseline_same_month_last_year_pred,41663,4465826.845,4195432.081,59.046825624654964,298.4689364552994,1.0958476151165706,122.42551958396855,72.77113068352959,55.0865042775746,-6.490045460000481,-6.054752532618616,31.64438470585412
demand_pattern,intermittent,temporal_ensemble_pred,24065,2458317.665,2302139.7936169533,43.275403113220314,174.3741598619886,1.0381016901931377,90.6810755033825,76.2165676094423,42.363222245309245,-6.489834672056788,-6.353038649423151,15.832121338042802
demand_pattern,intermittent,predicted_usage,24065,2458317.665,2302139.7936169533,43.275403113220314,174.3741598619886,1.0381016901931377,90.6810755033825,76.2165676094423,42.363222245309245,-6.489834672056788,-6.353038649423151,15.832121338042802
demand_pattern,intermittent,stock_model_a_usage_tweedie_pred,24065,2458317.665,2470057.2684915964,43.88933667930528,172.38327209600013,1.084076767291125,106.52769060623719,78.02926558887366,42.964215008701146,0.4878289420983356,0.4775462365477658,15.832121338042802
demand_pattern,intermittent,stock_model_c_news_commodity_pred,24065,2458317.665,2469883.942399324,43.92615353278369,176.24248642215537,1.0840906960914523,106.04553768603238,78.02183382849158,43.000255817892416,0.4806265281248256,0.47049563870436084,15.832121338042802
demand_pattern,intermittent,stock_model_b_news_pred,24065,2458317.665,2459425.9781704335,43.96422899333782,172.6210257834172,1.0852808734635515,106.74350484484421,78.21067507982966,43.03752870460192,0.04605498318859714,0.0450842129238619,15.832121338042802
demand_pattern,intermittent,stock_model_a_usage_only_pred,24065,2458317.665,2100613.8351117987,44.01546353181377,191.52561583794918,1.0009791754636852,75.13508053882643,75.2521339216701,43.0876832955231,-14.8640693907418,-14.550757006751661,15.832121338042802
demand_pattern,intermittent,stock_model_d_module_c_pred,24065,2458317.665,2461717.6192229264,44.20794981655092,176.93921005113566,1.0852726357671307,107.18433878049541,78.22660887196376,43.276112256846915,0.1412821202130219,0.13830410411692684,15.832121338042802
demand_pattern,intermittent,baseline_rolling_mean_3_pred,24065,2458317.665,2304893.04934899,47.606122891415325,194.42967565351347,1.157901004308304,103.21653098601054,72.85003841401183,46.60265691829985,-6.3754255412844385,-6.241041092262992,15.832121338042802
demand_pattern,intermittent,baseline_rolling_median_3_pred,24065,2458317.665,2262097.9574999996,48.82605516309994,204.96355582112963,1.1978050340836752,100.5327977226316,73.08723447376872,47.79687483960703,-8.153738105131936,-7.981869483088162,15.832121338042802
