standard_item_key,item_name,raw_material_meta_code,raw_material_risk_meta_code,demand_risk_meta_code,mapping_weight,exposure_score,source_rows,review_status,mapping_version
NAME::ITEM_04d82de998a04fd48205,삼진디아제팜주(삼진제약(주))-2mL/앰플,DIAZEPAM,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,15,pending,material-standard-axis-v1-pending-review
NAME::ITEM_04ed179b9fd8ec406c75,폴시드정(조아제약)-30정,FOLIC_ACID,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.35,0.35,77,pending,material-standard-axis-v1-pending-review
NAME::ITEM_04f65a00b353c97e56c3,히알루드롭점안액0.1%(히알루론산나트륨)_(5mg/5mL)(한미약품(주))-5mL/병,SODIUM_HYALURONATE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,29,pending,material-standard-axis-v1-pending-review
NAME::ITEM_05000e126b9cb666775c,파모티닌정20밀리그램(파모티딘)_(20mg/1정)(한국신텍스제약(주))-1정,FAMOTIDINE,MINERAL_RAWMATERIAL_GENERIC;API_IMPORT_DEPENDENCY_CN_IN,LIFESTYLE_CALENDAR_EVENT;SEASONAL_CLIMATE_PATTERN,0.35,0.35,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_05040662185b7bd479b2,글리프릴정4mg(글리메피리드)((주)한국파마)-1정,GLIMEPIRIDE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,6,pending,material-standard-axis-v1-pending-review
NAME::ITEM_050a68ea72f5f1af7858,코스카정100mg(로자탄칼륨)(에스케이케미칼(주))-1정,LOSARTAN,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_050ff0fb2f5dcd458d5f,솔페나신정5밀리그램(솔리페나신숙신산염)_(5mg/1정)((주)팜젠사이언스)-1정,SOLIFENACIN,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,4,pending,material-standard-axis-v1-pending-review
NAME::ITEM_0523322beaad2e3ac680,바스타틴정10밀리그램(아토르바스타틴칼슘)(이연제약(주))-1정,ATORVASTATIN,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,10,pending,material-standard-axis-v1-pending-review
NAME::ITEM_052548b7439a66bb451e,유니온메토카르바몰주_(0.5g/5mL)(한국유니온제약(주))-5mL/앰플,PHARMA_API_GENERIC,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.15,0.15,3,pending,material-standard-axis-v1-pending-review
NAME::ITEM_052d8fd64b5141ffbbc2,에리손정(에페리손염산염)_(50mg/1정)(한국코러스(주))-1정,EPERISONE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.35,0.35,20,pending,material-standard-axis-v1-pending-review
NAME::ITEM_05372e21b60dfcd40fc9,"텔미로디정80/5mg(텔미사르탄, 암로디핀)_(1정)((주)테라젠이텍스)-1정",AMLODIPINE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,4,pending,material-standard-axis-v1-pending-review
NAME::ITEM_05385125d19c0ba5ee0c,하이크라정625mg(아목시실린수화물.클라불란산칼륨(4:1))(한국휴텍스제약(주))-1정,AMOXICILLIN_CLAVULANATE,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK,0.35,0.35,4,pending,material-standard-axis-v1-pending-review
NAME::ITEM_053f129b117837773a1d,스티플정(애엽95%에탄올연조엑스)((주)한국글로벌제약)-1정,HERBAL_MATERIAL_MULTISOURCE,MINERAL_RAWMATERIAL_GENERIC;API_IMPORT_DEPENDENCY_CN_IN,LIFESTYLE_CALENDAR_EVENT;SEASONAL_CLIMATE_PATTERN,0.5,0.5,9,pending,material-standard-axis-v1-pending-review
NAME::ITEM_054589c2ce673b190c32,아토미브정10/20밀리그램_(1정)(일동제약(주))-1정,ATORVASTATIN_EZETIMIBE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_055b2f7cabee6396d414,콜로스타정2.5밀리그램(로수바스타틴칼슘)_(2.6mg/1정)(신풍제약(주))-1정,ROSUVASTATIN,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_056af4bdad93d3506b58,리피도정20밀리그램(아토르바스타틴칼슘수화물)(콜마파마(주))-1정,ATORVASTATIN,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_056d1a18a98f4d386264,비타메진50mg(씨제이제일제당),VITAMIN_B_COMPLEX,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.35,0.35,9,pending,material-standard-axis-v1-pending-review
NAME::ITEM_0571cb32d64e807b4aa3,메디폼(5*7*0.2),POLYURETHANE_PU,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,MASS_CASUALTY_DISASTER_EVENT,0.5,0.5,8,pending,material-standard-axis-v1-pending-review
NAME::ITEM_05807a1394c1bfdf9131,클리델정(클로피도그렐황산염)((주)일화)-1정,CLOPIDOGREL,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_0587d5f87a56824bd949,페니라민정2mg(이동진료),CHLORPHENIRAMINE,API_IMPORT_DEPENDENCY_CN_IN,SEASONAL_CLIMATE_PATTERN;INFECTIOUS_DISEASE_OUTBREAK,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_0593a2fb9083e94554a3,보령탐스로신염산염서방정0.4밀리그램_(0.4mg/1정)((주)보령)-1정,TAMSULOSIN,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_05971d80d78c773c2a3a,듀락칸시럽(락툴로오즈농축액)_(670g/500mL)(제이더블유중외제약(주))-500(1)mL/병,LACTULOSE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_05a082ab24129fea5ac4,자낙스정0.5밀리그램(알프라졸람)_(0.5mg/1정)(비아트리스코리아(주))-1정,ALPRAZOLAM,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_05bf229815fff01bcbad,엘프로진캡슐(레보드로프로피진)_(60mg/1캡슐)(동국제약(주))-1캡슐,LEVODROPROPIZINE,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK;SEASONAL_CLIMATE_PATTERN,0.35,0.35,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_05db743614c51980e83f,"리나글로메트서방정2.5/1000밀리그램(리나글립틴,메트포르민)_(1정)(한미약품(주))-1정",METFORMIN,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_05f03c0cb08f991c8bd7,달라트정25mg(카르베딜롤)_(25mg/1정)(한국휴텍스제약(주))-1정,CARVEDILOL,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_05f3e8dfd801a1fa4ff4,레보코나진정(레보세티리진염산염)(알리코제약(주))-1정,LEVOCETIRIZINE,API_IMPORT_DEPENDENCY_CN_IN,SEASONAL_CLIMATE_PATTERN;INFECTIOUS_DISEASE_OUTBREAK,0.35,0.35,175,pending,material-standard-axis-v1-pending-review
NAME::ITEM_05f577147d9d62fc173c,휴온스암로디핀정5mg(암로디핀베실산염)((주)휴온스)-1정,AMLODIPINE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,3,pending,material-standard-axis-v1-pending-review
NAME::ITEM_05fde9465e9276992930,엑스디핀정10/160밀리그램(한국프라임제약(주))-1정,VALSARTAN_AMLODIPINE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,4,pending,material-standard-axis-v1-pending-review
NAME::ITEM_05ffb873e9cc36f63c6d,덱시부시럽(덱시부프로펜)_(6g/500mL)((주)팜젠사이언스)-500(1)mL/병,DEXIBUPROFEN,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_06094338791c48ba427c,세프키존주사1그램(삼진제약)-1병,PHARMA_API_GENERIC,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_0629be34c13f439c636a,유행성출혈열(0.5ml)-무,MATERIAL_UNSPECIFIED,UNCLASSIFIED_MATERIAL_RISK,NOT_APPLICABLE,0.05,0.05,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_062e9be91c790369aade,제일아트로핀황산염주사액((주)제일제약)-1mL/앰플,PHARMA_API_GENERIC,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.15,0.15,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_0636d24c9a6e99108141,비오비타,MATERIAL_UNSPECIFIED,UNCLASSIFIED_MATERIAL_RISK,NOT_APPLICABLE,0.05,0.05,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_063e820c5c2c93fc14a4,뉴히알드롭점안액0.15%(히알루론산나트륨)_(9mg/6mL)((주)태준제약)-6mL/병,SODIUM_HYALURONATE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_064227da58502a0650ba,노바스핀,AMLODIPINE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,3,pending,material-standard-axis-v1-pending-review
NAME::ITEM_064694a960f8c115ccf3,글라디엠정2mg(유한양행)-1정,GLIMEPIRIDE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_064df39f64d8a2ccc55d,칼시맥스500정_(1정)(한국신텍스제약(주))-1정,CALCIUM_VITAMIN_D,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.35,0.35,14,pending,material-standard-axis-v1-pending-review
NAME::ITEM_0652d4ef84eb7d3f717d,에즈티롤정(에제티미브)_(10mg/1정)((주)보령바이오파마)-1정,EZETIMIBE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_065d20571b009287c330,써큐록신정(은행엽건조엑스)_(80mg/1정)(일동제약(주))-1정,GINKGO_LEAF_EXTRACT,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,7,pending,material-standard-axis-v1-pending-review
NAME::ITEM_065f643e857635d92a60,리피딜슈프라정(페노피브레이트)_(0.16g/1정)(한국애보트(유))-1정,FENOFIBRATE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_0662090c009f48e2c5a9,징코휴정80밀리그램(은행엽건조엑스)_(80mg/1정)((주)휴비스트제약)-1정,GINKGO_LEAF_EXTRACT,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_066c2cf6863cd5ddc306,비맥스골드정(한풍제약)-1정,VITAMIN_B_COMPLEX,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.35,0.35,15,pending,material-standard-axis-v1-pending-review
NAME::ITEM_0674ff6e43029422e2e1,지르텍정(한국유씨비)-1정,CETIRIZINE,API_IMPORT_DEPENDENCY_CN_IN,SEASONAL_CLIMATE_PATTERN;INFECTIOUS_DISEASE_OUTBREAK,0.35,0.35,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_06821efd3682998ecba9,일회용 앰부백(성인용),MATERIAL_UNSPECIFIED,UNCLASSIFIED_MATERIAL_RISK,NOT_APPLICABLE,0.05,0.05,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_068313db211537305803,카노아연질캡슐(콜린알포세레이트)_(0.4g/1캡슐)(안국약품(주))-1캡슐,CHOLINE_ALFOSCERATE,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_06878e24fa6b2a92c5e6,게리드정4밀리그램(글리메피리드)((주)한국파비스제약)-1정,GLIMEPIRIDE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,16,pending,material-standard-axis-v1-pending-review
NAME::ITEM_068844d70a277b0fd46b,유한엔플루현탁용분말6mg/mL(오셀타미비르인산염)_(0.5122g/65mL)((주)유한양행)-65(1)mL/병,OSELTAMIVIR,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_0690bf3bdd33271ea8de,레가바캡슐150mg(프레가발린)_(0.15g/1캡슐)(위더스제약(주))-1캡슐,PREGABALIN,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_06988cba41fd4be0346f,투루진정(레바미피드)_(0.1g/1정)(풍림무약(주))-1정,REBAMIPIDE,MINERAL_RAWMATERIAL_GENERIC;API_IMPORT_DEPENDENCY_CN_IN,LIFESTYLE_CALENDAR_EVENT;SEASONAL_CLIMATE_PATTERN,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_069bc2a7f3d0e4a80e9c,듀카브정30/5밀리그램_(1정)((주)보령)-1정,FIMASARTAN_AMLODIPINE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,13,pending,material-standard-axis-v1-pending-review
NAME::ITEM_069ce35ffa2cc910e505,뉴아토르타정10밀리그램(아토르바스타틴칼슘삼수화물)_(10.85mg/1정)(안국뉴팜(주))-1정,ATORVASTATIN,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,8,pending,material-standard-axis-v1-pending-review
NAME::ITEM_069f57555726c406f4db,테네글엠서방정10/750밀리그램_(1정)((유)한풍제약)-1정,TENELIGLIPTIN_METFORMIN,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_06a970e515686c9f7cbd,노브디핀에스정5mg(에스암로디핀베실산염이수화물)_(7.38mg/1정)(한국휴텍스제약(주))-1정,AMLODIPINE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_06be18b1602bac64a5f4,테네글리엠서방정10/500밀리그램_(1정)(주식회사제뉴원사이언스)-1정,TENELIGLIPTIN_METFORMIN,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,24,pending,material-standard-axis-v1-pending-review
NAME::ITEM_06bf865e456f165ea9ea,빌다정50밀리그램(빌다글립틴질산염)_(60.4mg/1정)((주)경보제약)-1정,VILDAGLIPTIN,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,4,pending,material-standard-axis-v1-pending-review
NAME::ITEM_06c13d005e5ca33724a8,콜리아틴연질캡슐(콜린알포세레이트)_(0.4g/1캡슐)(알리코제약(주))-1캡슐,CHOLINE_ALFOSCERATE,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.35,0.35,21,pending,material-standard-axis-v1-pending-review
NAME::ITEM_06c9b5acdd55c91b5ca5,(건강기능식품)마이니유래엽산,FOLIC_ACID,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_06f4e43a514b99c5cc58,둘코락스에스장용정(한국베링거인겔하임),BISACODYL,MINERAL_RAWMATERIAL_GENERIC;API_IMPORT_DEPENDENCY_CN_IN,LIFESTYLE_CALENDAR_EVENT;SEASONAL_CLIMATE_PATTERN,0.35,0.35,235,pending,material-standard-axis-v1-pending-review
NAME::ITEM_06fe249b69214dd90169,일회용드레싱세트,COTTON_FIBER,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,MASS_CASUALTY_DISASTER_EVENT,0.5,0.5,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_0701c9b8fa9ee10a6dee,타리어드정(베포타스틴베실산염)_(10mg/1정)((주)씨티씨바이오)-1정,BEPOTASTINE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_0709f66d8eec9d5af8aa,메디폼(일동제약),POLYURETHANE_PU,MIDEAST_NAPHTHA_PETROCHEM_SHOCK,MASS_CASUALTY_DISASTER_EVENT,0.5,0.5,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_071798f083c861b845a8,대상포진 유료(유전자재조합),MATERIAL_UNSPECIFIED,UNCLASSIFIED_MATERIAL_RISK,NOT_APPLICABLE,0.05,0.05,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_0717e4d829fafdf1fc93,씨엠지펜톡시필린서방정400mg(펜톡시필린)((주)씨엠지제약)-1정,PENTOXIFYLLINE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_072112c8eda10a3df32c,글리메엠정2/500밀리그램((주)셀트리온제약)-1정,GLIMEPIRIDE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,3,pending,material-standard-axis-v1-pending-review
NAME::ITEM_072b53746454704d7f68,엑스프람정5밀리그램(에스시탈로프람옥살산염)_(6.39mg/1정)(현대약품(주))-1정,ESCITALOPRAM,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_0777ca75e3bffccdf49b,에이클란듀오시럽(아목시실린.클라불란산칼륨)_(50mL)((주)보령바이오파마)-50(1)mL/병,AMOXICILLIN_CLAVULANATE,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_077e2a1906f1f8e9b583,기모타부에프정(제일약품)-1정,ANTIINFLAMMATORY_ENZYME,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_0781a587c2bac43f5c98,로수바미브정10/10밀리그램_(1정)((주)유한양행)-1정,ROSUVASTATIN_EZETIMIBE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,23,pending,material-standard-axis-v1-pending-review
NAME::ITEM_078616cbeffd91436705,에페닌서방정75밀리그램(에페리손염산염)_(75mg/1정)(환인제약(주))-1정,EPERISONE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.35,0.35,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_079c858bfb86b4266267,아임마미 엽산,FOLIC_ACID,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.35,0.35,49,pending,material-standard-axis-v1-pending-review
NAME::ITEM_079fe4dbfb68eab9e16b,일양바이오염산시프로플록사신정(일양바이오팜(주))-1정,PHARMA_API_GENERIC,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK,0.35,0.35,3,pending,material-standard-axis-v1-pending-review
NAME::ITEM_07a0b0b862ecc2eca4ab,텔미스정40mg(텔미사르탄)_(40mg/1정)(삼일제약(주))-1정,TELMISARTAN_AMLODIPINE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,3,pending,material-standard-axis-v1-pending-review
NAME::ITEM_07b1e7898da5b61b3a5e,휴온스도파민주사액(도파민염산염)[수출명:DOPACEFINJ.]_(0.2g/5mL)((주)휴온스)-5mL/앰플,PHARMA_API_GENERIC,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.15,0.15,7,pending,material-standard-axis-v1-pending-review
NAME::ITEM_07baa91076b09bcee1c8,로스타정10mg(로수바스타틴칼슘)_(10.4mg/1정)((주)알피바이오)-1정,ROSUVASTATIN,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,3,pending,material-standard-axis-v1-pending-review
NAME::ITEM_07d3b534aef090f9ded5,트윈플러스정40/10mg_(1정)(위더스제약(주))-1정,VALSARTAN_AMLODIPINE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,4,pending,material-standard-axis-v1-pending-review
NAME::ITEM_07e1269ed070406a8268,그린관장약(농글리세린)(수출명:FIT-APO)_(15g/30mL)((주)그린제약)-30mL/병,GLYCERIN,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,33,pending,material-standard-axis-v1-pending-review
NAME::ITEM_0801c92a22ea447bde1d,트라리틴정(리나글립틴)_(5mg/1정)(대원제약(주))-1정,LINAGLIPTIN,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_08025bf000fbceb21dce,엔티시캄캡슐7.5밀리그램(멜록시캄)_(7.5mg/1캡슐)((주)셀비온)-1캡슐,MELOXICAM,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.65,0.65,7,pending,material-standard-axis-v1-pending-review
NAME::ITEM_0804312d29e01325da9c,파모시드정20mg(뉴젠팜)-1정,FAMOTIDINE,MINERAL_RAWMATERIAL_GENERIC;API_IMPORT_DEPENDENCY_CN_IN,LIFESTYLE_CALENDAR_EVENT;SEASONAL_CLIMATE_PATTERN,0.35,0.35,7,pending,material-standard-axis-v1-pending-review
NAME::ITEM_08162fd7346e41b408eb,훼리너프지캡슐(녹십자)-1캡슐,IRON_MINERAL_COMPOUND,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.5,0.5,67,pending,material-standard-axis-v1-pending-review
NAME::ITEM_08237b532725f4ba4124,아목시실린250mg(종근당),AMOXICILLIN_CLAVULANATE,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_082fa25b9a03de53b49f,산모수첩,PULP_PAPER,PULP_TIMBER_SUPPLY_DISRUPTION,NOT_APPLICABLE,0.35,0.35,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_08347c844433e66c9e1f,락토파워생유산균(영진약품),PROBIOTIC_BACTERIAL_CULTURE,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.35,0.35,2,pending,material-standard-axis-v1-pending-review
NAME::ITEM_08385dcd983656ff87e8,휴온스리도카인염산염수화물주1%((주)휴온스)-20mL/병,LIDOCAINE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.35,0.35,9,pending,material-standard-axis-v1-pending-review
NAME::ITEM_083a8cdb9e2d9f565f19,파비스에페리손정(에페리손염산염)_(50mg/1정)((주)한국파비스제약)-1정,EPERISONE,API_IMPORT_DEPENDENCY_CN_IN,LOW_PRIORITY_NO_TRIGGER,0.35,0.35,96,pending,material-standard-axis-v1-pending-review
NAME::ITEM_083bf5014b443862d50f,오메프란캡슐20밀리그램(오메프라졸)_(20mg/1캡슐)(한국신텍스제약(주))-1캡슐,OMEPRAZOLE,MINERAL_RAWMATERIAL_GENERIC;API_IMPORT_DEPENDENCY_CN_IN,LIFESTYLE_CALENDAR_EVENT;SEASONAL_CLIMATE_PATTERN,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_0855b364a4ebaa51aaf5,엑스듀오정10/160밀리그램(국제약품공업(주))-1정,VALSARTAN_AMLODIPINE,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_085f72c15771bdc427fa,레플로신정100밀리그램(레보플록사신수화물)_(0.10249g/1정)(에이치엘비제약(주))-1정,LEVOFLOXACIN,API_IMPORT_DEPENDENCY_CN_IN,INFECTIOUS_DISEASE_OUTBREAK,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_086b5ab5c3c6dc768e1b,콤비글라이즈서방정5/1000밀리그램((유)한국비엠에스제약)-1정,SAXAGLIPTIN_METFORMIN,API_IMPORT_DEPENDENCY_CN_IN,CHRONIC_DISEASE_STRUCTURAL_TREND,0.35,0.35,1,pending,material-standard-axis-v1-pending-review
NAME::ITEM_08702047ee055d858e7a,듀오락패밀리유산균(셀바이오텍),PROBIOTIC_BACTERIAL_CULTURE,CHINA_VITAMIN_RAWMATERIAL_CONCENTRATION,SEASONAL_CLIMATE_PATTERN;GOV_POLICY_PROGRAM_EXPANSION,0.35,0.35,4,pending,material-standard-axis-v1-pending-review
